競馬場,競走年月日,レース番号,枠番,帽色,馬番,馬名,性,齢,毛色,生年月日,父馬名,母馬名,母父馬名,騎手名,騎手所属,負担重量,騎手成績,調教師,調教師所属,馬主氏名,生産牧場名,馬体重,馬体重増減,全成績,ダート左成績,ダート右成績,当競馬場成績,うち当距離成績,最高タイム,最高タイム良馬場,着順,タイム,着差,上がり3F,人気
笠松,20260528,4,4,青,4,ゴールドチャチャ,牝,3,栗毛,20230506,ゴールドドリーム,ショーエクセレント,ワイルドラッシュ,筒井勇,笠松,55,1-2-0-1,田口輝,笠松,安東純二,上野正恵,,,1-2-0-1,0-0-0-0,1-2-0-1,1-2-0-1,1-2-0-1,1:33.4,良1:33.4,,,,,
笠松,20260528,4,5,黄,5,キャンティ,牝,3,栗毛,20230412,スマートファルコン,タカノベンチャー,アグネスタキオン,明星晴,笠松,55,1-0-2-3,伊藤強,笠松,柴田浩二,山口忠彦,,,1-0-3-7,0-0-0-0,1-0-3-7,1-0-3-3,0-0-3-3,1:34.0,良1:35.6,,,,,
笠松,20260528,4,6,緑,6,オパールテソーロ,牝,3,栗毛,20230415,シュヴァルグラン,ロマンシエール,アグネスデジタル,松本一,笠松,☆54,0-0-1-0,加藤幸,笠松,（一社）日本管理者支援機構,リョーケンファーム株,,,0-0-1-3,0-0-0-1,0-0-1-0,0-0-1-0,0-0-1-0,1:32.4,良1:32.4,,,,,
笠松,20260528,4,7,橙,7,ディアギレフ,セン,3,鹿毛,20230319,モーリス,シンシアズブレス,ダイワメジャー,細川智,愛知,57,0-0-0-0,後藤佑,笠松,ＫＡＪＩＭＯＴＯＨＤ（株）,グランド牧場,,,0-0-0-7,0-0-0-1,0-0-0-6,0-0-0-3,0-0-0-3,1:31.9,良1:33.0,,,,,
笠松,20260528,4,7,橙,8,メイプルグローリー,牝,3,鹿毛,20230512,エピカリス,グローリファイ,キングズベスト,高木健,笠松,55,0-0-0-3,伊藤強,笠松,節英司,白瀬盛雄,,,0-1-1-9,0-0-0-0,0-1-1-9,0-1-1-9,0-0-0-8,1:34.5,良1:34.5,,,,,
笠松,20260528,4,8,桃,9,ナンヨーメルシー,牡,3,黒鹿毛,20230222,ルーラーシップ,ルエヴェルロール,ステイゴールド,井口裕,笠松,▲54,0-0-0-2,荒木道,笠松,伊勢光,稲葉牧場,,,0-0-1-11,0-0-0-0,0-0-1-9,0-0-1-3,0-0-0-3,1:33.9,良1:33.9,,,,,
笠松,20260528,4,8,桃,10,イッツユー,牝,3,黒鹿毛,20230220,ダノンスマッシュ,ディープビヨンド,ディープインパクト,深澤杏,笠松,◇53,0-0-0-0,後藤正,笠松,川上和彦,北島牧場,,,0-0-1-10,0-0-0-0,0-0-1-9,0-0-1-3,0-0-1-3,1:32.6,良1:35.5,,,,,
笠松,20260528,5,1,白,1,ディサーニング,セン,11,鹿毛,20150420,"Street Cry",タクトフリー,"Discreet Cat",筒井勇,笠松,58,0-0-0-0,田口輝,笠松,吉田勝利,ダーレー・ジャパン・,,,14-4-2-33,1-2-0-13,13-2-2-20,0-0-0-0,0-0-0-0,,,,,,,
笠松,20260528,5,2,黒,2,アルサーフィ,牡,5,栗毛,20210515,ファインニードル,ジョウノローズ,キングカメハメハ,明星晴,笠松,58,5-1-0-1,後藤佑,笠松,（株）ＳＫＴ,ヴェルサイユファーム,,,6-9-4-10,1-3-4-6,5-6-0-4,5-6-0-4,3-5-0-4,1:27.6,良1:27.8,,,,,
笠松,20260528,5,3,赤,3,スタンレー,牡,6,鹿毛,20200324,マクマホン,トーセンエポック,キングカメハメハ,藤原幹,笠松,58,10-6-3-10,後藤正,笠松,島川隆哉,有限会社エスティファ,,,12-6-3-13,0-0-0-0,12-6-3-12,11-5-3-11,6-3-2-3,1:28.7,良1:29.6,,,,,
笠松,20260528,5,4,青,4,コトシロ,牝,6,鹿毛,20200404,サトノアラジン,ショウナンカガリビ,フレンチデピュティ,深澤杏,笠松,◇54,1-2-2-7,森山英,笠松,山邉浩,川島正広,,,10-4-7-36,0-0-0-2,10-4-7-31,10-4-7-28,8-2-5-9,1:27.6,良1:27.6,,,,,
笠松,20260528,5,5,黄,5,エイシンコソンテ,牝,5,芦毛,20210502,エイシンヒカリ,エーシンリジル,フレンチデピュティ,森島貴,笠松,56,1-0-1-4,笹野博,笠松,平井克彦,信田牧場,,,7-5-4-19,0-0-1-4,7-5-2-15,4-2-1-5,1-2-0-2,1:28.4,良1:28.4,,,,,
笠松,20260528,5,6,緑,6,チュウワスプリング,牝,6,鹿毛,20200413,リアルスティール,チュウワグルーヴ,ルーラーシップ,丸野勝,愛知,55,0-3-1-2,加藤幸,笠松,中西忍,若林順一,,,3-5-2-19,1-0-0-4,2-5-2-10,1-5-2-6,0-3-1-5,1:27.5,良1:27.5,,,,,
笠松,20260528,5,7,橙,7,ヴィントミューレ,セン,8,鹿毛,20180506,オルフェーヴル,ストーミーレニー,"Storm Cat",笹川翼,大井,58,0-0-0-0,後藤佑,笠松,豊原純弥,下河辺牧場,,,5-3-2-17,1-0-0-2,2-2-0-3,2-2-0-2,2-1-0-2,1:29.1,良1:29.1,,,,,
笠松,20260528,5,7,橙,8,ベラジオソノダラブ,牡,6,黒鹿毛,20200429,ロゴタイプ,ヴェイルドクリス,シンボリクリスエス,渡邊竜,笠松,58,0-0-1-0,後藤佑,笠松,ベラジオコーポレーション（株）,社台ファーム,,,6-4-5-14,0-0-0-0,6-4-4-10,0-0-1-0,0-0-1-0,1:30.7,良1:30.7,,,,,
笠松,20260528,5,8,桃,9,クロッチ,セン,9,黒鹿毛,20170314,アーネストリー,クロエチャン,スパイキュール,馬渕繁,笠松,58,0-0-1-1,森山英,笠松,皆川なほ子,リトルブルーファーム,,,6-10-8-39,3-4-6-23,3-6-2-15,1-6-2-9,0-3-1-2,1:28.1,良1:29.2,,,,,
笠松,20260528,5,8,桃,10,オニマル,牡,4,鹿毛,20220226,ビッグアーサー,ゾファピー,Zoffany,大原浩,笠松,58,5-4-1-1,森山英,笠松,山邉浩,バンブー牧場,,,5-7-1-7,0-0-0-3,5-5-1-1,5-5-1-1,3-3-0-1,1:28.5,良1:28.5,,,,,
笠松,20260528,6,1,白,1,トーセンパッソ,牡,11,青毛,20150304,トーセンブライト,リエートフィーネ,ゼンノロブロイ,井口裕,笠松,▲54,0-0-1-5,水野善,笠松,古川孝雄,有限会社エスティファ,,,7-19-32-126,0-2-3-7,7-17-29-119,7-17-26-114,5-12-21-89,1:27.7,良1:27.7,,,,,
笠松,20260528,6,2,黒,2,オーケーサイン,牝,4,栗毛,20220209,サングラス,シンセツ,ホワイトマズル,藤原幹,笠松,55,0-0-1-14,伊藤好,笠松,（有）ホースケア,多田善弘,,,0-1-2-25,0-0-0-2,0-1-2-23,0-1-2-22,0-0-1-18,1:31.9,良1:33.5,,,,,
笠松,20260528,6,3,赤,3,リコネクト,牝,8,栗毛,20180410,アイルハヴアナザー,カスタリア,サンデーサイレンス,深澤杏,笠松,◇53,0-1-3-32,後藤正,笠松,杉岡弘和,オリオンファーム,,,7-6-12-94,0-0-0-1,7-6-12-91,7-6-12-90,6-4-10-74,1:29.6,良1:29.6,,,,,
笠松,20260528,6,4,青,4,グロリアストップ,牝,4,黒鹿毛,20220321,ディープブリランテ,エンプレスラブ,マイネルラヴ,塚本征,愛知,55,0-0-0-0,伊藤好,笠松,小橋亮太,村中牧場,,,0-2-0-24,0-0-0-0,0-2-0-24,0-2-0-10,0-2-0-10,1:33.1,良1:33.7,,,,,
笠松,20260528,6,5,黄,5,カレンヒロ,牝,4,黒鹿毛,20220506,カレンブラックヒル,モシモシ,ジャングルポケット,森島貴,笠松,55,0-1-3-4,栗本陽,笠松,三田正眞,木村牧場,,,0-6-5-37,0-0-0-0,0-6-5-37,0-4-4-10,0-4-4-9,1:32.4,良1:33.4,,,,,
笠松,20260528,6,6,緑,6,オドントグロッサム,牝,4,鹿毛,20220217,サトノアラジン,シャンテリー,スクリーンヒーロー,高木健,笠松,55,0-2-2-7,水野善,笠松,小橋亮太,Ｔホースランチ,,,1-4-3-19,0-0-0-0,1-4-3-19,1-4-3-19,1-3-2-14,1:32.7,良1:32.7,,,,,
笠松,20260528,6,7,橙,7,ペティトール,牝,4,鹿毛,20220324,タイセイレジェンド,オルボンディール,ステイゴールド,向山牧,笠松,55,0-1-0-1,大橋敬,笠松,山上和良,高橋フアーム,,,1-2-3-34,0-0-0-0,1-2-3-34,1-2-3-33,1-2-3-22,1:32.6,良1:32.6,,,,,
笠松,20260528,6,7,橙,8,ガケップチー,牝,5,鹿毛,20210316,サトノアラジン,ステップシー,ハービンジャー,細川智,愛知,55,0-1-0-2,栗本陽,笠松,樋口雅彦,市川牧場,,,0-2-7-38,0-0-0-1,0-2-7-36,0-2-7-35,0-2-6-28,1:33.2,良1:33.2,,,,,
笠松,20260528,6,8,桃,9,クイーンズグリーン,牝,4,栗毛,20220313,エスケンデレヤ,アイハヴアジョイ,アイルハヴアナザー,東川慎,笠松,55,0-0-2-13,後藤正,笠松,伊藤弘泰,日本中央競馬会日高育,,,0-0-2-27,0-0-0-0,0-0-2-24,0-0-2-23,0-0-1-19,1:33.4,良1:33.4,,,,,
笠松,20260528,6,8,桃,10,フェスティヴフリー,牡,4,芦毛,20220422,エピカリス,サダムサロペット,スペシャルウィーク,丸野勝,愛知,57,0-0-0-2,加藤幸,笠松,臼井義太郎,神垣道弘,,,1-3-0-26,0-0-0-0,1-3-0-26,1-3-0-26,0-1-0-21,1:34.4,良1:34.4,,,,,
笠松,20260528,7,1,白,1,ジルコンテソーロ,牝,3,鹿毛,20230306,ヴァンゴッホ,エクディス,クロフネ,細川智,愛知,55,0-1-0-1,水野善,笠松,小橋亮太,沖田博志,,,0-1-0-5,0-0-0-0,0-1-0-4,0-1-0-2,0-1-0-2,1:33.4,良1:33.4,,,,,
笠松,20260528,7,2,黒,2,ベストロマンス,牝,3,芦毛,20230330,ベストウォーリア,ロマンスストーリー,スマートファルコン,東川慎,笠松,55,0-1-1-2,後藤正,笠松,伊藤弘泰,高柳隆男,,,0-1-1-4,0-0-0-2,0-1-1-2,0-1-1-2,0-1-1-1,1:32.6,良1:32.6,,,,,
笠松,20260528,7,3,赤,3,ペントハウス,セン,3,鹿毛,20230221,サートゥルナーリア,ピンクガーベラ,ディープインパクト,渡邊竜,笠松,57,1-0-0-0,笹野博,笠松,福原聡,株式会社サンデーヒル,,,1-0-0-3,0-0-0-0,1-0-0-1,1-0-0-0,1-0-0-0,1:31.7,良1:31.7,,,,,
笠松,20260528,7,4,青,4,エイシンイーネン,牝,3,鹿毛,20230206,"Invincible Spirit",ナチュラルシナリー,Dubawi,高木健,笠松,55,0-1-2-0,柴田高,笠松,平井宏承,栄進牧場,,,0-2-5-1,0-0-0-0,0-2-5-1,0-1-2-0,0-1-2-0,1:32.7,良1:32.7,,,,,
笠松,20260528,7,5,黄,5,ペイシャロッチ,牝,3,青鹿毛,20230519,タニノフランケル,ドリームキセキ,フジキセキ,筒井勇,笠松,55,1-0-0-1,田口輝,笠松,北所拓也,漆木康一,,,1-0-0-6,0-0-0-2,1-0-0-2,1-0-0-1,1-0-0-1,1:32.5,良1:33.2,,,,,
笠松,20260528,7,6,緑,6,カツノアッパレ,牝,3,鹿毛,20230422,レインボーライン,アッパレダイテン,ハイアーゲーム,塚本征,愛知,55,0-0-0-0,栗本陽,笠松,福永實,大典牧場,,,0-1-0-22,0-0-0-0,0-1-0-22,0-1-0-20,0-1-0-16,1:33.5,良1:33.5,,,,,
笠松,20260528,7,7,橙,7,カサナルキセキ,牝,3,鹿毛,20230502,ガルボ,ファストライフ,スーパーホーネット,藤原幹,笠松,55,1-0-0-0,加藤幸,笠松,石川秀守,白井吉美,,,1-0-0-5,0-0-0-0,1-0-0-0,1-0-0-0,1-0-0-0,1:32.5,,,,,,
笠松,20260528,7,7,橙,8,オカノストーム,牝,3,栗毛,20230423,ディーマジェスティ,スマートストーム,アグネスタキオン,松本一,笠松,☆54,1-0-0-10,伊藤強,笠松,稲川善裕,岡田スタツド,,,1-0-1-17,0-0-0-0,1-0-1-17,1-0-1-12,1-0-1-11,1:32.9,良1:32.9,,,,,
笠松,20260528,7,8,桃,9,カスタニャッチョ,牡,3,栗毛,20230313,マテラスカイ,ダムガルヌンナ,ストリートセンス,井口裕,笠松,▲54,0-0-0-0,栗本陽,笠松,盛学志,増本牧場,,,1-1-1-6,0-0-0-0,1-1-1-6,1-1-1-6,1-0-0-5,1:33.4,良1:33.4,,,,,
笠松,20260528,7,8,桃,10,ブキティンギ,牝,3,黒鹿毛,20230417,ノヴェリスト,キネオソレイユ,ネオユニヴァース,森島貴,笠松,55,0-1-0-3,水野善,笠松,遠藤喜和,岡田スタツド,,,1-1-1-7,0-0-0-0,1-1-1-7,1-1-1-7,1-0-0-4,1:34.6,良1:34.6,,,,,
笠松,20260528,8,1,白,1,ギンノアラナミ,牡,5,芦毛,20210405,アルアイン,マイネウェリナ,キングカメハメハ,望月洵,愛知,57,0-0-0-1,加藤幸,笠松,佐藤範夫,静内白井牧場,,,4-4-5-20,0-0-0-0,4-4-5-18,4-4-4-12,3-4-2-9,1:30.7,良1:30.8,,,,,
笠松,20260528,8,2,黒,2,アオイリキマル,牡,6,鹿毛,20200328,ジャスタウェイ,ヤマノグラス,バブルガムフェロー,森島貴,笠松,57,2-0-0-10,川嶋弘,笠松,坂田行夫,チャンピオンズファー,,,4-8-4-27,0-0-0-1,4-8-4-25,3-8-3-22,1-6-2-13,1:28.7,良1:28.7,,,,,
笠松,20260528,8,3,赤,3,セカンドフラッシュ,牝,4,栗毛,20220213,リアルインパクト,ジュンユーミン,キングカメハメハ,明星晴,笠松,55,4-2-1-1,後藤佑,笠松,加藤万記子,オリエント牧場,,,4-2-1-7,0-0-0-1,4-2-1-5,4-2-1-1,4-2-1-1,1:29.8,良1:30.1,,,,,
笠松,20260528,8,4,青,4,キセキノクニ,セン,5,鹿毛,20210505,アニマルキングダム,メガミノキセキ,ゼンノロブロイ,高木健,笠松,57,1-0-0-6,伊藤強,笠松,鈴木和彦,中村俊紀,,,2-8-4-42,0-0-0-0,2-8-4-42,2-4-2-25,1-4-1-19,1:30.5,良1:30.5,,,,,
笠松,20260528,8,5,黄,5,コヴェナント,牝,4,鹿毛,20220319,レッドベルジュール,ペプチドガーネット,フサイチコンコルド,馬渕繁,笠松,55,1-1-0-0,森山広,笠松,福田光博,鹿戸和幸,,,3-2-4-4,1-0-3-2,2-2-1-1,1-2-1-0,1-2-1-0,1:31.1,良1:32.4,,,,,
笠松,20260528,8,6,緑,6,スペシャライト,牝,5,栗毛,20210323,ディーマジェスティ,エアディケム,フレンチデピュティ,松本一,笠松,☆54,1-0-0-2,栗本陽,笠松,福永實,藤原牧場,,,3-1-2-12,0-0-0-3,3-1-2-9,1-0-0-3,0-0-0-3,1:31.8,良1:32.7,,,,,
笠松,20260528,8,7,橙,7,アドミリング,牡,4,鹿毛,20220507,カリフォルニアクローム,ウェルカミング,マンハッタンカフェ,筒井勇,笠松,57,2-7-2-7,田口輝,笠松,吉田勝利,下河辺牧場,,,3-7-3-7,0-0-0-0,3-7-3-7,3-7-2-7,3-7-2-5,1:30.4,良1:30.4,,,,,
笠松,20260528,8,7,橙,8,ホクセンキングオー,セン,6,栗毛,20200224,アポロキングダム,エメラルドアロー,ヨハネスブルグ,東川慎,笠松,57,2-2-3-18,後藤正,笠松,大野和馬,ホースガーデンしらお,,,3-5-7-52,0-0-0-0,3-5-7-52,3-5-4-43,3-4-2-32,1:30.6,良1:30.6,,,,,
笠松,20260528,8,8,桃,9,ケンヴェンツェル,牡,5,鹿毛,20210517,ファインニードル,ケンアマツカゼ,マーベラスサンデー,深澤杏,笠松,◇55,0-5-2-1,田口輝,笠松,中西宏彰,有限会社ケンブリッジ,,,1-7-3-13,0-0-0-3,1-7-3-7,0-5-2-1,0-1-1-1,1:31.5,良1:31.5,,,,,
笠松,20260528,8,8,桃,10,アメリータ,牝,4,黒鹿毛,20220325,アルアイン,アメリカンドミンゴ,"Scat Daddy",大原浩,笠松,55,0-0-1-1,森山英,笠松,山邉浩,三嶋牧場,,,1-1-3-14,0-0-0-0,1-0-2-6,1-0-2-5,1-0-2-3,1:30.8,良1:30.8,,,,,
笠松,20260528,9,1,白,1,ラヴアンドホープ,牝,4,鹿毛,20220213,モーリス,ラヴインザダーク,ダンスインザダーク,望月洵,愛知,55,2-2-6-3,藤田正,笠松,鈴木道隆,パカパカファーム,,,2-2-6-10,0-0-0-0,2-2-6-6,1-1-2-3,1-0-1-0,1:47.1,良1:47.1,,,,,
笠松,20260528,9,2,黒,2,プレカーサー,牡,5,鹿毛,20210219,ロゴタイプ,ハルマッタン,マンハッタンカフェ,井口裕,笠松,▲54,0-0-0-0,伊藤強,笠松,伊藤彰敏,社台ファーム,,,3-1-1-20,0-0-0-0,3-1-1-15,0-0-0-2,0-0-0-0,,,,,,,
笠松,20260528,9,3,赤,3,ヒロノエクスカリバ,牡,4,鹿毛,20220321,ビッグアーサー,ハートオブマイン,ルーラーシップ,加藤聡,愛知,57,0-0-0-1,伊藤強,笠松,小野博郷,千代田牧場,,,0-1-0-20,0-0-0-0,0-0-0-11,0-0-0-4,0-0-0-1,1:45.8,良1:45.8,,,,,
笠松,20260528,9,4,青,4,プロピエダッド,牝,4,鹿毛,20220201,ルヴァンスレーヴ,エレンシア,ワークフォース,渡邊竜,笠松,55,2-0-0-0,笹野博,笠松,福原聡,恵比寿興業株式会社那,,,3-0-1-13,0-0-0-7,3-0-1-6,3-0-0-1,1-0-0-0,1:44.3,,,,,,
笠松,20260528,9,5,黄,5,ウィズフィリップ,牡,6,黒鹿毛,20200130,シルバーステート,フィオレロ,エンパイアメーカー,塚本征,愛知,57,0-0-0-0,後藤佑,笠松,山科統,杵臼牧場,,,5-2-1-24,0-0-0-5,5-2-1-19,4-1-0-6,0-0-0-1,1:48.4,,,,,,
笠松,20260528,9,6,緑,6,フレンドキング,牡,6,青鹿毛,20200517,ビーチパトロール,フレンドスイート,バゴ,高木健,笠松,57,0-1-2-1,加藤幸,笠松,横尾晴人,中村雅明,,,4-7-9-57,0-0-0-2,4-7-9-47,2-4-4-20,0-1-1-0,1:44.4,,,,,,
笠松,20260528,9,7,橙,7,ソルエパトリオット,セン,4,鹿毛,20220412,アメリカンペイトリオット,ソルエユニーク,ディープインパクト,笹川翼,大井,57,0-0-0-0,後藤佑,笠松,（株）レックス,株式会社アフリートフ,,,1-3-3-14,0-0-0-0,0-3-3-5,0-3-3-5,0-0-1-0,1:46.7,良1:46.7,,,,,
笠松,20260528,9,8,桃,8,リュクスブリランテ,牝,5,鹿毛,20210505,ディープブリランテ,メジャードリーム,ダイワメジャー,松本一,笠松,☆54,1-0-2-9,加藤幸,笠松,田畑憲士,若林順一,,,6-2-4-30,0-0-0-0,6-2-4-29,6-2-4-24,0-0-0-1,1:49.2,,,,,,
笠松,20260528,9,8,桃,9,ケンブリッジユウ,牝,5,栗毛,20210209,バゴ,ケンブリッジナイス,サウスヴィグラス,筒井勇,笠松,55,7-3-0-4,田口輝,笠松,中西宏彰,有限会社ケンブリッジ,,,7-3-0-7,0-0-0-2,7-3-0-5,7-3-0-4,0-0-0-0,,,,,,,
笠松,20260528,10,1,白,1,ヒカルノナギー,牡,4,鹿毛,20220428,スマートファルコン,ニュープロローグ,キングカメハメハ,加藤聡,愛知,57,1-0-0-1,伊藤強,笠松,塚元泰史,畠山牧場,,,3-2-4-17,0-0-0-0,3-2-4-17,3-2-4-17,2-2-3-13,1:32.4,良1:32.4,,,,,
笠松,20260528,10,2,黒,2,クリングラー,牝,5,黒鹿毛,20210425,マジェスティックウォリアー,クリスタ,シンボリクリスエス,高木健,笠松,55,0-0-0-0,田口輝,笠松,吉田勝利,谷川牧場,,,4-2-2-9,3-0-1-3,1-2-1-6,1-2-1-6,1-1-1-5,1:31.2,良1:31.2,,,,,
笠松,20260528,10,3,赤,3,ドクターサクラ,牝,4,栗毛,20220223,サンダースノー,ジョーアカリン,タニノギムレット,東川慎,笠松,55,1-1-2-3,後藤正,笠松,徳山彰俊,平野牧場,,,2-1-2-16,0-0-0-2,2-1-2-13,2-1-2-10,2-1-2-10,1:30.9,良1:30.9,,,,,
笠松,20260528,10,4,青,4,マーゴットジェム,牝,4,鹿毛,20220329,サトノダイヤモンド,アンシェルブルー,マンハッタンカフェ,井口裕,笠松,▲52,0-0-0-0,後藤佑,笠松,前田良平,矢野牧場,,,2-5-0-5,0-0-0-0,2-5-0-2,2-5-0-1,1-4-0-1,1:32.4,良1:32.4,,,,,
笠松,20260528,10,5,黄,5,マイクハージュ,牡,8,鹿毛,20180320,シニスターミニスター,カリオンレディ,キングカメハメハ,明星晴,笠松,57,1-0-2-6,伊藤強,笠松,柴田浩二,大道牧場,,,7-8-8-33,6-7-6-23,1-1-2-10,1-1-2-8,1-1-2-5,1:30.4,良1:31.8,,,,,
笠松,20260528,10,6,緑,6,マリエ,牝,4,鹿毛,20220220,Nyquist,ストームザヒル,"Get Stormy",藤原幹,笠松,55,2-1-2-3,川嶋弘,笠松,（株）ニッシンホールディングス,パカパカファーム,,,3-1-2-10,0-0-0-2,3-1-2-6,3-1-2-6,3-1-2-5,1:31.5,良1:31.5,,,,,
笠松,20260528,10,7,橙,7,ビートルジュース,牝,7,青毛,20190315,モーリス,カウニスクッカ,マンハッタンカフェ,塚本征,愛知,55,0-0-1-0,藤田正,笠松,小橋亮太,オリオンファーム,,,3-4-4-25,3-4-3-16,0-0-1-1,0-0-1-0,0-0-1-0,1:33.8,良1:33.8,,,,,
笠松,20260528,10,7,橙,8,デアルーチェ,牝,4,黒鹿毛,20220129,ドレフォン,ベルワトリング,Dushyantor,渡邊竜,笠松,55,1-0-0-1,笹野博,笠松,山藤賢（株）,ノーザンファーム,,,4-0-1-10,0-0-0-2,4-0-1-6,4-0-1-1,2-0-1-1,1:30.9,良1:30.9,,,,,
笠松,20260528,10,8,桃,9,デルマレッドスター,牝,4,栗毛,20220316,ノヴェリスト,イタリアンレッド,ネオユニヴァース,望月洵,愛知,55,1-0-1-2,藤田正,笠松,小橋亮太,社台ファーム,,,1-1-3-13,0-0-0-0,1-1-3-11,1-1-3-10,0-0-3-8,1:33.0,良1:33.0,,,,,
笠松,20260528,10,8,桃,10,パニックボタン,牡,6,鹿毛,20200208,アドマイヤムーン,アドニータ,Singspiel,森島貴,笠松,57,0-0-0-4,加藤幸,笠松,桑田照夫,ダーレー・ジャパン・,,,3-2-5-30,0-0-2-11,3-2-2-18,3-2-2-16,2-1-1-13,1:29.7,良1:29.7,,,,,
笠松,20260528,11,1,白,1,キタノアンシェル,牝,4,黒鹿毛,20220427,ロジャーバローズ,バイタルスタイル,スペシャルウィーク,高木健,笠松,55,1-0-0-0,栗本陽,笠松,北所拓也,新冠伊藤牧場,,,1-0-2-17,0-0-2-7,1-0-0-3,1-0-0-0,0-0-0-0,,,,,,,
笠松,20260528,11,2,黒,2,ニホンピロドーバー,牡,5,栗毛,20210330,ダンカーク,ニホンピロカミーユ,カネヒキリ,松本一,笠松,☆56,1-1-0-9,川嶋弘,笠松,小林英一,佐竹学,,,4-3-4-20,0-0-0-0,4-3-4-20,4-3-4-17,0-0-0-1,1:50.5,良1:50.5,,,,,
笠松,20260528,11,3,赤,3,フローズンキス,牝,4,鹿毛,20220522,サンダースノー,プーカ,キングカメハメハ,森島貴,笠松,55,2-0-1-1,水野善,笠松,小橋亮太,飯岡牧場,,,3-0-5-14,0-0-0-0,3-0-5-14,2-0-1-1,2-0-0-0,1:46.2,良1:47.0,,,,,
笠松,20260528,11,4,青,4,ビバガール,牝,4,黒鹿毛,20220402,アニマルキングダム,アイアムエレガント,マンハッタンカフェ,望月洵,愛知,55,0-0-0-0,大橋敬,笠松,辻祐二,株式会社安達牧場,,,4-3-1-16,0-0-0-0,4-3-1-16,4-3-1-16,0-0-0-0,,,,,,,
笠松,20260528,11,5,黄,5,ウィスティンガー,牡,6,黒鹿毛,20200317,タイセイレジェンド,タイセイビビッド,ヴィクトワールピサ,塚本征,愛知,57,6-4-3-8,藤田正,笠松,組）リノレーシング,柏木一則,,,7-6-6-31,1-0-0-9,6-6-6-22,6-6-6-22,1-0-0-1,1:46.3,良1:46.3,,,,,
笠松,20260528,11,6,緑,6,エスポワールドロワ,牝,4,鹿毛,20220218,ルヴァンスレーヴ,ヴァンデグローブ,ハービンジャー,井口裕,笠松,▲52,1-0-0-4,笹野博,笠松,滝沢裕也,村上欽哉,,,3-1-0-11,0-0-0-2,3-1-0-7,3-1-0-6,0-0-0-0,,,,,,,
笠松,20260528,11,7,橙,7,ナムラロビン,牡,4,鹿毛,20220428,アルアイン,ナムラシゲコ,エンドスウィープ,筒井勇,笠松,57,3-0-2-7,水野善,笠松,坂田栄一,いとう牧場,,,3-0-2-16,0-0-0-0,3-0-2-15,3-0-2-13,1-0-0-0,1:47.6,良1:47.6,,,,,
笠松,20260528,11,7,橙,8,アンヘリート,牝,4,鹿毛,20220502,ノーブルミッション,シータトウショウ,ジェニュイン,明星晴,笠松,55,0-0-0-0,笹野博,笠松,森田至昭,坂本春雄,,,4-1-2-7,0-0-0-1,4-1-2-4,4-1-2-0,1-0-0-0,1:46.2,良1:46.2,,,,,
笠松,20260528,11,8,桃,9,フィエルテ,牝,4,栗毛,20220310,アジアエクスプレス,チュラカーギー,ゴールドアリュール,渡邊竜,笠松,55,3-0-1-0,笹野博,笠松,瀬谷隆雄,坂東牧場,,,3-0-2-1,0-0-0-1,3-0-2-0,3-0-2-0,0-0-0-0,,,,,,,
笠松,20260528,11,8,桃,10,ジャスタパーティー,セン,4,黒鹿毛,20220131,モーリス,キャリコ,ディープインパクト,加藤聡,愛知,57,0-0-0-1,伊藤強,笠松,（同）ＪＰＮ技研,ノーザンファーム,,,2-2-3-17,0-0-0-0,2-2-2-12,2-2-2-8,1-0-0-2,1:47.2,良1:47.2,,,,,
笠松,20260528,12,1,白,1,グスタール,牡,6,鹿毛,20200508,ダノンバラード,コスモリープリング,ヤマニンセラフィム,馬渕繁,笠松,57,11-1-2-4,森山英,笠松,山邉浩,ビッグレッドファーム,,,12-2-4-18,1-0-0-8,11-1-2-5,11-1-2-4,6-1-0-2,1:27.3,良1:27.8,,,,,
笠松,20260528,12,2,黒,2,スターサンドビーチ,牡,4,黒鹿毛,20220517,ビーチパトロール,ラブユー,マーベラスサンデー,明星晴,笠松,57,0-0-0-0,笹野博,笠松,星加浩一,サンコウ牧場,,,6-2-3-11,0-0-0-0,6-2-3-11,6-0-3-6,5-0-0-5,1:27.2,良1:27.2,,,,,
